date,close,adj_close,source
2009-06-02,47.849998474121094,29.615570068359375,Yahoo Finance chart API
2009-06-03,47.790000915527344,29.57843589782715,Yahoo Finance chart API
2009-06-04,46.70000076293945,28.903804779052734,Yahoo Finance chart API
2009-06-05,46.619998931884766,28.854291915893555,Yahoo Finance chart API
2009-06-08,45.709999084472656,28.291065216064453,Yahoo Finance chart API
2009-06-09,44.45000076293945,27.511228561401367,Yahoo Finance chart API
2009-06-10,44.849998474121094,27.7587890625,Yahoo Finance chart API
2009-06-11,45.25,28.006362915039062,Yahoo Finance chart API
2009-06-12,44.65999984741211,27.641193389892578,Yahoo Finance chart API
2009-06-15,43.040000915527344,26.63854217529297,Yahoo Finance chart API
2009-06-16,43.04999923706055,26.644725799560547,Yahoo Finance chart API
2009-06-17,42.970001220703125,26.59521484375,Yahoo Finance chart API
2009-06-18,42.75,26.45905303955078,Yahoo Finance chart API
2009-06-19,43.25,26.768518447875977,Yahoo Finance chart API
2009-06-22,43.900001525878906,27.170818328857422,Yahoo Finance chart API
2009-06-23,42.849998474121094,26.520938873291016,Yahoo Finance chart API
2009-06-24,44.08000183105469,27.28221893310547,Yahoo Finance chart API
2009-06-25,44.58000183105469,27.591678619384766,Yahoo Finance chart API
2009-06-26,44.599998474121094,27.604066848754883,Yahoo Finance chart API
2009-06-29,44.279998779296875,27.406009674072266,Yahoo Finance chart API
2009-06-30,44.459999084472656,27.517412185668945,Yahoo Finance chart API
2009-07-01,45.45000076293945,28.130149841308594,Yahoo Finance chart API
2009-07-02,45.900001525878906,28.408662796020508,Yahoo Finance chart API
2009-07-03,45.79999923706055,28.346771240234375,Yahoo Finance chart API
2009-07-06,45.689998626708984,28.278682708740234,Yahoo Finance chart API
2009-07-07,46.189998626708984,28.588150024414062,Yahoo Finance chart API
2009-07-08,45.65999984741211,28.260133743286133,Yahoo Finance chart API
2009-07-09,46.5,28.780019760131836,Yahoo Finance chart API
2009-07-10,46.779998779296875,28.953323364257812,Yahoo Finance chart API
2009-07-13,45.29999923706055,28.037307739257812,Yahoo Finance chart API
2009-07-14,46.13999938964844,28.557199478149414,Yahoo Finance chart API
2009-07-15,47.04999923706055,29.120424270629883,Yahoo Finance chart API
2009-07-16,47.45000076293945,29.367996215820312,Yahoo Finance chart API
2009-07-17,47.869998931884766,29.62794303894043,Yahoo Finance chart API
2009-07-20,48.5,30.017866134643555,Yahoo Finance chart API
2009-07-21,48.400001525878906,29.95598030090332,Yahoo Finance chart API
2009-07-22,48.47999954223633,30.0054931640625,Yahoo Finance chart API
2009-07-23,48.5099983215332,30.024059295654297,Yahoo Finance chart API
2009-07-24,48.380001068115234,29.943601608276367,Yahoo Finance chart API
2009-07-27,48.83000183105469,30.222122192382812,Yahoo Finance chart API
2009-07-28,49.70000076293945,30.760583877563477,Yahoo Finance chart API
2009-07-29,49.349998474121094,30.54395866394043,Yahoo Finance chart API
2009-07-30,48.849998474121094,30.234493255615234,Yahoo Finance chart API
2009-07-31,49.02000045776367,30.339710235595703,Yahoo Finance chart API
2009-08-03,49.189998626708984,30.444927215576172,Yahoo Finance chart API
2009-08-04,48.650001525878906,30.110715866088867,Yahoo Finance chart API
2009-08-05,48.04999923706055,29.73935317993164,Yahoo Finance chart API
2009-08-06,48.13999938964844,29.79505729675293,Yahoo Finance chart API
2009-08-07,48.13999938964844,29.79505729675293,Yahoo Finance chart API
2009-08-10,48.2599983215332,29.86933135986328,Yahoo Finance chart API
2009-08-11,48.41999816894531,29.968355178833008,Yahoo Finance chart API
2009-08-12,48.25,29.863143920898438,Yahoo Finance chart API
2009-08-13,49.36000061035156,30.550142288208008,Yahoo Finance chart API
2009-08-14,49.619998931884766,30.711074829101562,Yahoo Finance chart API
2009-08-17,48.65999984741211,30.11689567565918,Yahoo Finance chart API
2009-08-18,48.02000045776367,29.720792770385742,Yahoo Finance chart API
2009-08-19,47.86000061035156,29.621755599975586,Yahoo Finance chart API
2009-08-20,47.599998474121094,29.460840225219727,Yahoo Finance chart API
2009-08-21,47.18000030517578,29.200891494750977,Yahoo Finance chart API
2009-08-24,48.70000076293945,30.14165687561035,Yahoo Finance chart API
2009-08-25,48.33000183105469,29.912656784057617,Yahoo Finance chart API
2009-08-26,48.0,29.708406448364258,Yahoo Finance chart API
2009-08-27,47.75,29.55367660522461,Yahoo Finance chart API
2009-08-28,48.400001525878906,29.95598030090332,Yahoo Finance chart API
2009-08-31,48.45000076293945,29.986921310424805,Yahoo Finance chart API
2009-09-01,50.20000076293945,31.070039749145508,Yahoo Finance chart API
2009-09-02,50.20000076293945,31.070039749145508,Yahoo Finance chart API
2009-09-03,50.45000076293945,31.224773406982422,Yahoo Finance chart API
2009-09-04,51.04999923706055,31.596134185791016,Yahoo Finance chart API
2009-09-07,51.79999923706055,32.06032180786133,Yahoo Finance chart API
2009-09-08,52.5,32.49357223510742,Yahoo Finance chart API
2009-09-09,52.04999923706055,32.215049743652344,Yahoo Finance chart API
2009-09-10,52.849998474121094,32.7101936340332,Yahoo Finance chart API
2009-09-11,52.5,32.49357223510742,Yahoo Finance chart API
2009-09-14,51.849998474121094,32.09127426147461,Yahoo Finance chart API
2009-09-15,52.45000076293945,32.462623596191406,Yahoo Finance chart API
2009-09-16,53.20000076293945,32.92681884765625,Yahoo Finance chart API
2009-09-17,53.150001525878906,32.895870208740234,Yahoo Finance chart API
2009-09-18,53.29999923706055,32.988712310791016,Yahoo Finance chart API
2009-09-21,53.150001525878906,32.895870208740234,Yahoo Finance chart API
2009-09-22,52.95000076293945,32.77208709716797,Yahoo Finance chart API
2009-09-23,52.70000076293945,32.61735916137695,Yahoo Finance chart API
2009-09-24,52.0,32.18411636352539,Yahoo Finance chart API
2009-09-25,52.349998474121094,32.400733947753906,Yahoo Finance chart API
2009-09-28,51.79999923706055,32.06032180786133,Yahoo Finance chart API
2009-09-29,52.849998474121094,32.7101936340332,Yahoo Finance chart API
2009-09-30,53.29999923706055,32.988712310791016,Yahoo Finance chart API
2009-10-01,53.650001525878906,33.20532989501953,Yahoo Finance chart API
2009-10-02,52.70000076293945,32.61735916137695,Yahoo Finance chart API
2009-10-05,52.650001525878906,32.58641052246094,Yahoo Finance chart API
2009-10-06,53.599998474121094,33.174381256103516,Yahoo Finance chart API
2009-10-07,53.900001525878906,33.360069274902344,Yahoo Finance chart API
2009-10-08,53.04999923706055,32.833984375,Yahoo Finance chart API
2009-10-09,53.349998474121094,33.019649505615234,Yahoo Finance chart API
2009-10-12,53.599998474121094,33.174381256103516,Yahoo Finance chart API
2009-10-13,53.70000076293945,33.23628616333008,Yahoo Finance chart API
2009-10-14,54.349998474121094,33.63857650756836,Yahoo Finance chart API
2009-10-15,54.650001525878906,33.82426452636719,Yahoo Finance chart API
2009-10-16,54.650001525878906,33.82426452636719,Yahoo Finance chart API
2009-10-19,54.849998474121094,33.94805145263672,Yahoo Finance chart API
2009-10-20,54.900001525878906,33.97898864746094,Yahoo Finance chart API
2009-10-21,54.5,33.73141860961914,Yahoo Finance chart API
2009-10-22,53.70000076293945,33.23628616333008,Yahoo Finance chart API
2009-10-23,53.25,32.95777130126953,Yahoo Finance chart API
2009-10-26,53.5,33.112491607666016,Yahoo Finance chart API
2009-10-27,53.400001525878906,33.05060577392578,Yahoo Finance chart API
2009-10-28,52.54999923706055,32.52451705932617,Yahoo Finance chart API
2009-10-29,51.54999923706055,31.90558433532715,Yahoo Finance chart API
2009-10-30,51.650001525878906,31.967472076416016,Yahoo Finance chart API
2009-11-02,51.349998474121094,31.781810760498047,Yahoo Finance chart API
2009-11-03,51.0,31.565183639526367,Yahoo Finance chart API
2009-11-04,51.95000076293945,32.15316390991211,Yahoo Finance chart API
2009-11-05,51.849998474121094,32.09127426147461,Yahoo Finance chart API
2009-11-06,52.25,32.338836669921875,Yahoo Finance chart API
2009-11-09,52.75,32.6483039855957,Yahoo Finance chart API
2009-11-10,53.150001525878906,32.895870208740234,Yahoo Finance chart API
2009-11-11,53.849998474121094,33.329124450683594,Yahoo Finance chart API
2009-11-12,53.79999923706055,33.29817199707031,Yahoo Finance chart API
2009-11-13,53.650001525878906,33.20532989501953,Yahoo Finance chart API
2009-11-16,54.54999923706055,33.76237106323242,Yahoo Finance chart API
2009-11-17,54.099998474121094,33.483848571777344,Yahoo Finance chart API
2009-11-18,54.150001525878906,33.51479721069336,Yahoo Finance chart API
2009-11-19,53.95000076293945,33.391014099121094,Yahoo Finance chart API
2009-11-20,53.45000076293945,33.08155059814453,Yahoo Finance chart API
2009-11-23,53.400001525878906,33.05060577392578,Yahoo Finance chart API
2009-11-24,53.650001525878906,33.20532989501953,Yahoo Finance chart API
2009-11-25,54.0,33.421958923339844,Yahoo Finance chart API
2009-11-26,53.849998474121094,33.329124450683594,Yahoo Finance chart API
2009-11-27,52.20000076293945,32.30789566040039,Yahoo Finance chart API
2009-11-30,52.70000076293945,32.61735916137695,Yahoo Finance chart API
2009-12-01,53.25,32.95777130126953,Yahoo Finance chart API
2009-12-02,53.400001525878906,33.05060577392578,Yahoo Finance chart API
2009-12-03,53.45000076293945,33.08155059814453,Yahoo Finance chart API
2009-12-04,53.099998474121094,32.86492919921875,Yahoo Finance chart API
2009-12-07,53.95000076293945,33.391014099121094,Yahoo Finance chart API
2009-12-08,53.70000076293945,33.23628616333008,Yahoo Finance chart API
2009-12-09,53.849998474121094,33.329124450683594,Yahoo Finance chart API
2009-12-10,53.0,32.80303192138672,Yahoo Finance chart API
2009-12-11,53.849998474121094,33.329124450683594,Yahoo Finance chart API
2009-12-14,53.900001525878906,33.360069274902344,Yahoo Finance chart API
2009-12-15,53.75,33.26722717285156,Yahoo Finance chart API
2009-12-16,53.20000076293945,32.92681884765625,Yahoo Finance chart API
2009-12-17,53.400001525878906,33.05060577392578,Yahoo Finance chart API
2009-12-18,53.25,32.95777130126953,Yahoo Finance chart API
2009-12-21,53.70000076293945,33.23628616333008,Yahoo Finance chart API
2009-12-22,54.150001525878906,33.51479721069336,Yahoo Finance chart API
2009-12-23,54.54999923706055,33.76237106323242,Yahoo Finance chart API
2009-12-24,55.099998474121094,34.10277557373047,Yahoo Finance chart API
2009-12-25,55.20000076293945,34.16466522216797,Yahoo Finance chart API
2009-12-28,55.599998474121094,34.4122314453125,Yahoo Finance chart API
2009-12-29,55.5,34.35034942626953,Yahoo Finance chart API
2009-12-30,55.70000076293945,34.4741325378418,Yahoo Finance chart API
2009-12-31,56.45000076293945,34.93832778930664,Yahoo Finance chart API
2010-01-04,56.5,34.969276428222656,Yahoo Finance chart API
2010-01-05,56.5,34.969276428222656,Yahoo Finance chart API
2010-01-06,57.54999923706055,35.619140625,Yahoo Finance chart API
2010-01-07,57.400001525878906,35.52630615234375,Yahoo Finance chart API
2010-01-08,57.75,35.74292755126953,Yahoo Finance chart API
2010-01-11,57.900001525878906,35.83577346801758,Yahoo Finance chart API
2010-01-12,57.599998474121094,35.650081634521484,Yahoo Finance chart API
2010-01-13,56.75,35.12400817871094,Yahoo Finance chart API
2010-01-14,57.45000076293945,35.5572509765625,Yahoo Finance chart API
2010-01-15,57.79999923706055,35.77387619018555,Yahoo Finance chart API
2010-01-18,57.5,35.588199615478516,Yahoo Finance chart API
2010-01-19,56.75,35.12400817871094,Yahoo Finance chart API
2010-01-20,56.400001525878906,34.907379150390625,Yahoo Finance chart API
2010-01-21,55.95000076293945,34.62886428833008,Yahoo Finance chart API
2010-01-22,54.400001525878906,33.66953659057617,Yahoo Finance chart API
2010-01-25,54.20000076293945,33.545745849609375,Yahoo Finance chart API
2010-01-26,52.95000076293945,32.77208709716797,Yahoo Finance chart API
2010-01-27,52.900001525878906,32.74114227294922,Yahoo Finance chart API
2010-01-28,54.04999923706055,33.45290756225586,Yahoo Finance chart API
2010-01-29,53.0,32.80303192138672,Yahoo Finance chart API
2010-02-01,52.400001525878906,32.431678771972656,Yahoo Finance chart API
2010-02-02,51.849998474121094,32.09127426147461,Yahoo Finance chart API
2010-02-03,52.75,32.6483039855957,Yahoo Finance chart API
2010-02-04,52.54999923706055,32.52451705932617,Yahoo Finance chart API
2010-02-05,50.75,31.41045379638672,Yahoo Finance chart API
2010-02-08,50.849998474121094,31.472328186035156,Yahoo Finance chart API
2010-02-09,51.54999923706055,31.90558433532715,Yahoo Finance chart API
2010-02-10,52.099998474121094,32.24599838256836,Yahoo Finance chart API
2010-02-22,52.599998474121094,32.55546569824219,Yahoo Finance chart API
2010-02-23,52.599998474121094,32.55546569824219,Yahoo Finance chart API
2010-02-24,52.25,32.338836669921875,Yahoo Finance chart API
2010-02-25,51.650001525878906,31.967472076416016,Yahoo Finance chart API
2010-02-26,51.54999923706055,31.90558433532715,Yahoo Finance chart API
2010-03-01,52.79999923706055,32.67923355102539,Yahoo Finance chart API
2010-03-02,52.650001525878906,32.58641052246094,Yahoo Finance chart API
2010-03-03,52.650001525878906,32.58641052246094,Yahoo Finance chart API
2010-03-04,52.20000076293945,32.30789566040039,Yahoo Finance chart API
2010-03-05,52.95000076293945,32.77208709716797,Yahoo Finance chart API
2010-03-08,53.650001525878906,33.20532989501953,Yahoo Finance chart API
2010-03-09,53.79999923706055,33.29817199707031,Yahoo Finance chart API
2010-03-10,53.79999923706055,33.29817199707031,Yahoo Finance chart API
2010-03-11,53.650001525878906,33.20532989501953,Yahoo Finance chart API
2010-03-12,53.599998474121094,33.174381256103516,Yahoo Finance chart API
2010-03-15,52.849998474121094,32.7101936340332,Yahoo Finance chart API
2010-03-16,53.099998474121094,32.86492919921875,Yahoo Finance chart API
2010-03-17,54.150001525878906,33.51479721069336,Yahoo Finance chart API
2010-03-18,54.400001525878906,33.66953659057617,Yahoo Finance chart API
2010-03-19,54.25,33.576690673828125,Yahoo Finance chart API
2010-03-22,53.70000076293945,33.23628616333008,Yahoo Finance chart API
2010-03-23,53.349998474121094,33.019649505615234,Yahoo Finance chart API
2010-03-24,53.5,33.112491607666016,Yahoo Finance chart API
2010-03-25,53.5,33.112491607666016,Yahoo Finance chart API
2010-03-26,54.0,33.421958923339844,Yahoo Finance chart API
2010-03-29,54.5,33.73141860961914,Yahoo Finance chart API
2010-03-30,54.45000076293945,33.70046615600586,Yahoo Finance chart API
2010-03-31,54.25,33.576690673828125,Yahoo Finance chart API
2010-04-01,54.75,33.88615417480469,Yahoo Finance chart API
2010-04-02,54.75,33.88615417480469,Yahoo Finance chart API
2010-04-06,55.29999923706055,34.226566314697266,Yahoo Finance chart API
2010-04-07,55.400001525878906,34.288455963134766,Yahoo Finance chart API
2010-04-08,55.04999923706055,34.07182312011719,Yahoo Finance chart API
2010-04-09,55.20000076293945,34.16466522216797,Yahoo Finance chart API
2010-04-12,55.45000076293945,34.319400787353516,Yahoo Finance chart API
2010-04-13,54.79999923706055,33.91709899902344,Yahoo Finance chart API
2010-04-14,55.20000076293945,34.16466522216797,Yahoo Finance chart API
2010-04-15,55.54999923706055,34.38129425048828,Yahoo Finance chart API
2010-04-16,55.20000076293945,34.16466522216797,Yahoo Finance chart API
2010-04-19,53.650001525878906,33.20532989501953,Yahoo Finance chart API
2010-04-20,53.849998474121094,33.329124450683594,Yahoo Finance chart API
2010-04-21,54.54999923706055,33.76237106323242,Yahoo Finance chart API
2010-04-22,54.45000076293945,33.70046615600586,Yahoo Finance chart API
2010-04-23,54.75,33.88615417480469,Yahoo Finance chart API
2010-04-26,55.900001525878906,34.59791564941406,Yahoo Finance chart API
2010-04-27,55.849998474121094,34.56697082519531,Yahoo Finance chart API
2010-04-28,55.25,34.195613861083984,Yahoo Finance chart API
2010-04-29,55.0,34.04088592529297,Yahoo Finance chart API
2010-04-30,54.79999923706055,33.91709899902344,Yahoo Finance chart API
2010-05-03,54.45000076293945,33.70046615600586,Yahoo Finance chart API
2010-05-04,54.5,33.73141860961914,Yahoo Finance chart API
2010-05-05,53.0,32.80303192138672,Yahoo Finance chart API
2010-05-06,51.95000076293945,32.15316390991211,Yahoo Finance chart API
2010-05-07,51.95000076293945,32.15316390991211,Yahoo Finance chart API
2010-05-10,52.400001525878906,32.431678771972656,Yahoo Finance chart API
2010-05-11,52.20000076293945,32.30789566040039,Yahoo Finance chart API
2010-05-12,52.099998474121094,32.24599838256836,Yahoo Finance chart API
2010-05-13,53.25,32.95777130126953,Yahoo Finance chart API
2010-05-14,53.099998474121094,32.86492919921875,Yahoo Finance chart API
2010-05-17,51.900001525878906,32.122215270996094,Yahoo Finance chart API
2010-05-18,52.0,32.18411636352539,Yahoo Finance chart API
2010-05-19,51.45000076293945,31.84369468688965,Yahoo Finance chart API
2010-05-20,50.79999923706055,31.441396713256836,Yahoo Finance chart API
2010-05-21,49.75,30.791526794433594,Yahoo Finance chart API
2010-05-24,50.45000076293945,31.224773406982422,Yahoo Finance chart API
2010-05-25,49.119998931884766,30.401596069335938,Yahoo Finance chart API
2010-05-26,49.31999969482422,30.525386810302734,Yahoo Finance chart API
2010-05-27,49.65999984741211,30.735815048217773,Yahoo Finance chart API
2010-05-28,49.869998931884766,30.86579132080078,Yahoo Finance chart API
2010-05-31,50.099998474121094,31.008146286010742,Yahoo Finance chart API
2010-06-01,49.83000183105469,30.841047286987305,Yahoo Finance chart API
2010-06-02,49.04999923706055,30.3582763671875,Yahoo Finance chart API
2010-06-03,50.20000076293945,31.070039749145508,Yahoo Finance chart API
2010-06-04,50.04999923706055,30.977203369140625,Yahoo Finance chart API
2010-06-07,48.7400016784668,30.16641616821289,Yahoo Finance chart API
2010-06-08,48.560001373291016,30.055002212524414,Yahoo Finance chart API
2010-06-09,48.18000030517578,29.819814682006836,Yahoo Finance chart API
2010-06-10,48.849998474121094,30.234493255615234,Yahoo Finance chart API
2010-06-11,49.619998931884766,30.711074829101562,Yahoo Finance chart API
2010-06-14,50.349998474121094,31.162885665893555,Yahoo Finance chart API
2010-06-15,50.70000076293945,31.379505157470703,Yahoo Finance chart API
2010-06-17,51.04999923706055,31.596134185791016,Yahoo Finance chart API
2010-06-18,50.900001525878906,31.503293991088867,Yahoo Finance chart API
2010-06-21,52.0,32.18411636352539,Yahoo Finance chart API
2010-06-22,51.70000076293945,31.99842643737793,Yahoo Finance chart API
2010-06-23,51.150001525878906,31.658029556274414,Yahoo Finance chart API
2010-06-24,51.29999923706055,31.7508602142334,Yahoo Finance chart API
2010-06-25,50.599998474121094,31.31761932373047,Yahoo Finance chart API
2010-06-28,50.79999923706055,31.441396713256836,Yahoo Finance chart API
2010-06-29,50.5,31.255718231201172,Yahoo Finance chart API
2010-06-30,49.54999923706055,30.66773796081543,Yahoo Finance chart API
2010-07-01,49.36000061035156,30.550142288208008,Yahoo Finance chart API
2010-07-02,49.4900016784668,30.630613327026367,Yahoo Finance chart API
2010-07-05,50.5,31.255718231201172,Yahoo Finance chart API
2010-07-06,51.400001525878906,31.81275749206543,Yahoo Finance chart API
2010-07-07,51.29999923706055,31.7508602142334,Yahoo Finance chart API
2010-07-08,52.04999923706055,32.215049743652344,Yahoo Finance chart API
2010-07-09,52.349998474121094,32.400733947753906,Yahoo Finance chart API
2010-07-12,52.29999923706055,32.36978530883789,Yahoo Finance chart API
2010-07-13,52.150001525878906,32.276947021484375,Yahoo Finance chart API
2010-07-14,53.150001525878906,32.895870208740234,Yahoo Finance chart API
2010-07-15,53.25,32.95777130126953,Yahoo Finance chart API
2010-07-16,52.900001525878906,32.74114227294922,Yahoo Finance chart API
2010-07-19,52.75,32.6483039855957,Yahoo Finance chart API
2010-07-20,53.20000076293945,32.92681884765625,Yahoo Finance chart API
2010-07-21,52.900001525878906,32.74114227294922,Yahoo Finance chart API
2010-07-22,52.95000076293945,32.77208709716797,Yahoo Finance chart API
2010-07-23,53.70000076293945,33.23628616333008,Yahoo Finance chart API
2010-07-26,53.849998474121094,33.329124450683594,Yahoo Finance chart API
2010-07-27,53.599998474121094,33.174381256103516,Yahoo Finance chart API
2010-07-28,54.04999923706055,33.45290756225586,Yahoo Finance chart API
2010-07-29,54.099998474121094,33.483848571777344,Yahoo Finance chart API
2010-07-30,53.900001525878906,33.360069274902344,Yahoo Finance chart API
2010-08-02,54.95000076293945,34.00994873046875,Yahoo Finance chart API
2010-08-03,55.20000076293945,34.16466522216797,Yahoo Finance chart API
2010-08-04,55.099998474121094,34.10277557373047,Yahoo Finance chart API
2010-08-05,55.04999923706055,34.07182312011719,Yahoo Finance chart API
2010-08-06,55.20000076293945,34.16466522216797,Yahoo Finance chart API
2010-08-09,55.5,34.35034942626953,Yahoo Finance chart API
2010-08-10,55.400001525878906,34.288455963134766,Yahoo Finance chart API
2010-08-11,54.70000076293945,33.8552131652832,Yahoo Finance chart API
2010-08-12,54.25,33.576690673828125,Yahoo Finance chart API
2010-08-13,54.849998474121094,33.94805145263672,Yahoo Finance chart API
2010-08-16,55.0,34.04088592529297,Yahoo Finance chart API
2010-08-17,54.95000076293945,34.00994873046875,Yahoo Finance chart API
2010-08-18,54.650001525878906,33.82426452636719,Yahoo Finance chart API
2010-08-19,54.95000076293945,34.00994873046875,Yahoo Finance chart API
2010-08-20,54.95000076293945,34.00994873046875,Yahoo Finance chart API
2010-08-23,55.29999923706055,34.226566314697266,Yahoo Finance chart API
2010-08-24,54.95000076293945,34.00994873046875,Yahoo Finance chart API
